Country/Region,Province/State,time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,ozone,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime,Lat,Long,precipAccumulation
US,Utah,1/14/2020,Partly cloudy throughout the day.,rain,1579013340,1579047960,0.66,0.0022,0.0093,1579039380,0.27,rain,44.99,1579033440,19.66,1579099800,38.83,1579032600,15.35,1579100280,21.92,0.57,1015.7,8.39,23.95,1579035960,209,0.47,2,1579030740,10,369.9,27.05,1579068000,44.99,1579033440,23.25,1579068000,38.83,1579032600,40.15,-111.8624,
US,Utah,1/15/2020,Clear throughout the day.,clear-day,1579099740,1579134420,0.7,0.0005,0.0015,1579125000,0.12,snow,37.54,1579125180,24.97,1579172580,37.06,1579125900,21.16,1579185600,17.19,0.65,1023.6,3.17,6.13,1579149000,103,0.29,2,1579116120,10,344.9,19.66,1579099800,37.54,1579125180,15.35,1579100280,37.06,1579125900,40.15,-111.8624,0.08
US,Utah,1/16/2020,Partly cloudy throughout the day.,partly-cloudy-day,1579186140,1579220880,0.74,0.0006,0.0018,1579187280,0.08,snow,46.39,1579205340,31.51,1579273200,42.96,1579205220,24.66,1579273080,18.96,0.52,1015.7,5.52,17.02,1579240800,140,0.32,2,1579202100,10,309.6,24.96,1579172820,46.39,1579205340,21.02,1579171560,42.96,1579205220,40.15,-111.8624,0.05
US,Utah,1/17/2020,Possible light rain in the morning.,rain,1579272480,1579307340,0.77,0.0097,0.0468,1579269780,0.53,rain,37.42,1579298340,22.56,1579334400,30.92,1579299960,18.11,1579332660,23.05,0.64,1021.4,7.5,25.58,1579260480,251,0.54,2,1579290540,9.547,313.3,24.29,1579327200,42.76,1579250940,20.74,1579322880,37,1579251240,40.15,-111.8624,
US,Utah,1/18/2020,Partly cloudy throughout the day.,partly-cloudy-day,1579358880,1579393800,0.81,0.0007,0.0018,1579401720,0.15,snow,36.61,1579383000,19.33,1579445280,36.11,1579383000,16.64,1579431720,17.67,0.65,1034,2.65,5.47,1579348920,110,0.45,2,1579376220,10,300.7,22.56,1579334400,36.61,1579383000,18.11,1579332660,36.11,1579383000,40.15,-111.8624,0.12
US,Utah,1/19/2020,Clear throughout the day.,clear-day,1579445220,1579480260,0.84,0.0004,0.0015,1579485420,0.05,snow,38.7,1579472640,24.44,1579511820,38.36,1579472520,22.79,1579503000,18,0.67,1034.9,2.75,4.9,1579493220,27,0.09,2,1579463220,10,296.5,19.33,1579445280,38.7,1579472640,16.64,1579431720,38.36,1579472520,40.15,-111.8624,0.07
US,Utah,1/20/2020,Overcast throughout the day.,partly-cloudy-day,1579531620,1579566720,0.88,0.0006,0.0034,1579528800,0.05,snow,40.57,1579557600,35.8,1579575240,37.76,1579557300,32.54,1579575900,22.46,0.67,1026.3,3.37,8.99,1579579140,135,0.87,2,1579548960,10,270.7,24.44,1579511820,40.57,1579557600,22.88,1579503600,37.76,1579557300,40.15,-111.8624,0.06
US,Utah,1/21/2020,Possible light rain in the morning and afternoon.,rain,1579617960,1579653240,0.91,0.0043,0.0182,1579627380,0.58,rain,40.61,1579640520,33.78,1579703760,39.33,1579643880,31.18,1579701660,31.54,0.79,1018.5,3.84,8.16,1579603860,139,0.82,2,1579636260,8.895,300.4,34.69,1579663500,40.61,1579640520,32.5,1579669620,39.33,1579643880,40.15,-111.8624,
US,Utah,1/22/2020,Mostly cloudy throughout the day.,rain,1579704300,1579739700,0.94,0.0041,0.0116,1579707900,0.55,rain,40.66,1579723200,33.36,1579791600,39.56,1579719540,33.85,1579791600,32.92,0.87,1022.4,2.96,7.01,1579733340,217,0.78,2,1579721820,8.124,327.1,33.55,1579759200,40.66,1579723200,31.18,1579701660,39.56,1579719540,40.15,-111.8624,
US,Utah,1/23/2020,Mostly cloudy throughout the day.,rain,1579790700,1579826160,0.98,0.0015,0.0034,1579782060,0.37,rain,43.13,1579816140,29.82,1579874640,42.63,1579816140,27.26,1579874460,32.25,0.83,1026.4,2.56,5.34,1579795080,135,0.61,2,1579808820,9.823,313.5,33.14,1579794060,43.13,1579816140,33.63,1579794060,42.63,1579816140,40.15,-111.8624,
US,Utah,1/24/2020,Possible light rain in the afternoon.,rain,1579877040,1579912620,0.01,0.0054,0.0308,1579895820,0.6,rain,39.06,1579906320,31.33,1579963800,38.56,1579907100,31.82,1579963800,31,0.88,1021.7,2.62,5.52,1579891800,130,0.63,2,1579894860,8.71,337.1,29.82,1579874640,39.06,1579906320,27.26,1579874460,38.56,1579907100,40.15,-111.8624,
US,Utah,1/25/2020,Mostly cloudy throughout the day.,rain,1579963380,1579999080,0.04,0.001,0.0023,1579939320,0.34,rain,39.29,1579989060,29.54,1580050020,38.5,1579986300,26.62,1580050740,32.06,0.91,1023.5,2.64,5.18,1579982400,174,0.73,2,1579981740,6.35,332.2,31.33,1579963800,39.29,1579989060,30.5,1580007780,38.5,1579986300,40.15,-111.8624,
US,Utah,1/26/2020,Possible light rain in the evening and overnight.,rain,1580049780,1580085600,0.07,0.0037,0.0425,1580104800,0.45,rain,47.15,1580076120,33.69,1580137020,45.53,1580076540,31.52,1580137020,31.61,0.83,1019.7,3.08,9.72,1580094960,149,0.7,2,1580068020,8.372,313.3,29.54,1580050020,47.15,1580076120,26.62,1580050740,45.53,1580076540,40.15,-111.8624,
US,Utah,1/27/2020,Partly cloudy throughout the day.,rain,1580136120,1580172060,0.1,0.0079,0.0441,1580108400,0.74,rain,42.65,1580162280,29.39,1580203500,38.94,1580162640,25.59,1580201520,30.35,0.78,1025.3,3.72,11.3,1580151720,328,0.52,2,1580154240,9.163,342,31.58,1580188260,42.65,1580162280,29.5,1580191200,38.94,1580162640,40.15,-111.8624,
US,Utah,1/28/2020,Partly cloudy throughout the day.,partly-cloudy-day,1580222460,1580258520,0.13,0.001,0.003,1580274420,0.22,snow,42.59,1580241660,32.86,1580305140,38.94,1580241240,28.23,1580306760,27.48,0.75,1024.9,3.94,9.18,1580249040,154,0.42,2,1580239500,10,345.9,29.39,1580203500,42.59,1580241660,25.59,1580201520,38.94,1580241240,40.15,-111.8624,0.05
US,Utah,1/29/2020,Possible light rain in the morning.,rain,1580308800,1580344980,0.16,0.0058,0.0263,1580295300,0.5,rain,39.21,1580328420,28.79,1580381160,33.78,1580330280,28.27,1580355480,29.16,0.79,1024.6,5.06,12.26,1580311920,333,0.6,2,1580327520,8.49,354.8,31.26,1580360700,39.21,1580328420,28.23,1580306760,34.06,1580295660,40.15,-111.8624,
US,Utah,1/30/2020,Mostly cloudy throughout the day.,snow,1580395140,1580431440,0.19,0.0019,0.0095,1580396700,0.49,snow,38.85,1580421900,24.01,1580480520,34.4,1580421240,19.9,1580481000,27.61,0.82,1028.2,3.31,9.67,1580424780,189,0.72,2,1580413260,8.918,345.1,28.79,1580381160,38.85,1580421900,27.65,1580450400,34.4,1580421240,40.15,-111.8624,0.21
US,Utah,1/31/2020,Partly cloudy throughout the day.,snow,1580481540,1580517960,0.22,0.0005,0.0021,1580454600,0.28,snow,40.55,1580510640,26.45,1580567760,38.24,1580514180,26.94,1580567760,25.36,0.77,1032.9,3,6.03,1580494800,133,0.37,3,1580499960,10,329.2,24.01,1580480520,40.55,1580510640,19.9,1580481000,38.24,1580514180,40.15,-111.8624,0.06
US,Utah,2/1/2020,Clear throughout the day.,clear-day,1580567880,1580604420,0.25,0.0004,0.0017,1580553660,0.1,rain,49.01,1580596140,32.4,1580640000,46.75,1580599920,28.57,1580654520,27.23,0.71,1030.3,3.4,7.49,1580593740,149,0.15,3,1580586540,10,317.4,26.45,1580567760,49.01,1580596140,26.94,1580567760,46.75,1580599920,40.15,-111.8624,
US,Utah,2/2/2020,Mostly cloudy throughout the day.,partly-cloudy-day,1580654220,1580690880,0.28,0.0004,0.0021,1580680800,0.06,rain,57.79,1580681280,22.62,1580742000,57.29,1580681280,13,1580742000,22.85,0.46,1007.7,7.61,25.44,1580683380,184,0.45,3,1580671980,10,316.8,32.4,1580640000,57.79,1580681280,28.57,1580654520,57.29,1580681280,40.15,-111.8624,
US,Utah,2/3/2020,Mostly cloudy throughout the day.,snow,1580740560,1580777340,0.32,0.0095,0.0382,1580720760,0.45,snow,26.08,1580761440,15.89,1580827740,14.26,1580760720,8.74,1580827140,18.84,0.78,1012.6,10.76,24.28,1580719980,315,0.78,2,1580758500,7.134,398.4,21.49,1580796000,35.07,1580713200,12.33,1580778600,26.24,1580713200,40.15,-111.8624,2.38
US,Utah,2/4/2020,Clear throughout the day.,clear-day,1580826900,1580863860,0.35,0.0008,0.0025,1580825040,0.15,snow,26.89,1580851380,13.33,1580912400,18.09,1580849760,7.35,1580911560,10.46,0.66,1028,5.57,14.24,1580855040,331,0.26,2,1580845440,9.96,403.8,14.84,1580879640,26.89,1580851380,8.74,1580827140,18.09,1580849760,40.15,-111.8624,0.27
US,Utah,2/5/2020,Foggy overnight.,partly-cloudy-day,1580913240,1580950320,0.38,0.0035,0.0098,1580968800,0.22,snow,26.89,1580941440,21.99,1580960100,20.88,1580941560,15.72,1580975940,12.66,0.75,1027.2,4.15,8.87,1580968800,179,0.66,2,1580930340,8.529,368.9,13.33,1580912400,26.89,1580941440,7.35,1580911560,20.88,1580941560,40.15,-111.8624,1.05
US,Utah,2/6/2020,Light rain (with a chance of 1â€“2 in. of snow) throughout the day.,snow,1580999580,1581036780,0.42,0.0163,0.0396,1581003960,0.84,snow,38.23,1581028140,35.56,1581044220,33.2,1581033180,30.86,1581043560,28.12,0.88,1017.9,6.19,13.64,1581025260,199,0.91,3,1581018300,5.317,303.6,22.45,1580975760,38.23,1581028140,15.72,1580975940,33.2,1581033180,40.15,-111.8624,2.15
US,Utah,2/7/2020,Possible drizzle in the morning.,rain,1581085920,1581123240,0.46,0.0041,0.0083,1581065820,0.67,rain,45.81,1581112860,31.37,1581170640,43.66,1581120060,26.66,1581170760,31.94,0.72,1017.8,5.37,12.87,1581068880,224,0.7,3,1581104640,9.857,313.1,35.48,1581141600,45.81,1581112860,30.94,1581065940,43.66,1581120060,40.15,-111.8624,
US,Utah,2/8/2020,Clear throughout the day.,clear-day,1581172200,1581209700,0.49,0.0009,0.0026,1581178380,0.11,rain,51.21,1581191880,27.69,1581260160,50.71,1581191940,21.67,1581259860,26.94,0.65,1014,7.31,25.4,1581200880,296,0.29,3,1581190500,10,314.2,31.37,1581170640,51.21,1581191880,26.66,1581170760,50.71,1581191940,40.15,-111.8624,
US,Utah,2/9/2020,Clear throughout the day.,clear-day,1581258540,1581296220,0.53,0.0008,0.0023,1581270660,0.14,rain,40.4,1581285300,20.4,1581345540,33.86,1581285120,17.88,1581334860,21.66,0.64,1022.3,6.88,14.91,1581296580,352,0.28,3,1581277620,10,350.9,27.69,1581260160,40.4,1581285300,21.67,1581259860,33.86,1581285120,40.15,-111.8624,
US,Utah,2/10/2020,Clear throughout the day.,clear-day,1581344880,1581382680,0.57,0.0008,0.0025,1581331140,0.13,snow,36,1581370440,20.47,1581431640,31.36,1581357660,14.61,1581431580,18.52,0.67,1026.4,4.99,15.76,1581389400,9,0.14,3,1581363000,10,357.5,20.4,1581345540,36,1581370440,17.88,1581334860,31.36,1581357660,40.15,-111.8624,0.14
US,Utah,2/11/2020,Clear throughout the day.,clear-day,1581431220,1581469140,0.61,0.0009,0.0021,1581460560,0.15,snow,37.07,1581458460,25,1581495660,33.02,1581458220,22.44,1581490920,16.33,0.62,1027.2,4.26,8.97,1581404400,18,0.07,3,1581450120,10,348.5,20.47,1581431640,37.07,1581458460,14.61,1581431580,33.02,1581458220,40.15,-111.8624,0.15
US,Utah,2/12/2020,Partly cloudy throughout the day.,partly-cloudy-day,1581517560,1581555600,0.65,0.0011,0.0024,1581528540,0.09,snow,42.37,1581544620,24.59,1581604260,38.25,1581544920,20.43,1581602940,20.87,0.63,1022.3,3.44,8.6,1581538740,329,0.36,2,1581536880,10,381.3,25,1581495660,42.37,1581544620,22.44,1581490920,38.25,1581544920,40.15,-111.8624,0.12
US,Utah,2/13/2020,Clear throughout the day.,clear-day,1581603900,1581642060,0.69,0.0006,0.0021,1581638340,0.12,snow,44.8,1581630780,27.74,1581680940,42.62,1581630660,23.08,1581690240,21.92,0.64,1022.8,3.57,7.32,1581621180,138,0.14,3,1581623400,10,362.5,24.59,1581604260,44.8,1581630780,20.43,1581602940,42.62,1581630660,40.15,-111.8624,0.08
US,Utah,2/14/2020,Clear throughout the day.,clear-day,1581690180,1581728580,0.72,0.0007,0.0018,1581681240,0.05,rain,53.96,1581715740,27.63,1581775140,53.46,1581715740,27.5,1581753540,19.5,0.48,1017.6,5.91,15.33,1581706920,189,0.14,3,1581709380,10,344.3,27.74,1581680940,53.96,1581715740,23.08,1581690240,53.46,1581715740,40.15,-111.8624,
US,Utah,2/15/2020,Mostly cloudy throughout the day.,partly-cloudy-day,1581776520,1581815040,0.76,0.0009,0.0021,1581765480,0.11,snow,45.05,1581806760,35.76,1581845640,43.09,1581805620,33.77,1581851280,24.56,0.64,1022,3.14,9.2,1581750000,50,0.45,3,1581795180,10,342.5,27.63,1581775140,45.05,1581806760,27.5,1581753540,43.09,1581805620,40.15,-111.8624,0.08
US,Utah,2/16/2020,Possible drizzle until evening.,rain,1581862860,1581901500,0.79,0.006,0.015,1581875760,0.77,rain,41.51,1581890820,31.06,1581951240,39.22,1581897420,26.85,1581944100,32.02,0.78,1018.1,3.71,8.21,1581888060,194,0.8,3,1581881520,9.516,328.2,35.76,1581845640,41.51,1581890820,33.77,1581851280,39.22,1581897420,40.15,-111.8624,
US,Utah,2/17/2020,Clear throughout the day.,rain,1581949200,1581987960,0.83,0.0019,0.0075,1581929940,0.35,rain,39.7,1581971160,22.08,1582035480,35.62,1581969960,17.4,1582034520,21.56,0.61,1023.3,6.13,16.16,1581931020,331,0.43,3,1581968340,9.688,344.3,28.85,1582005600,39.7,1581971160,24.66,1582002360,35.62,1581969960,40.15,-111.8624,
US,Utah,2/18/2020,Partly cloudy throughout the day.,partly-cloudy-day,1582035480,1582074420,0.86,0.001,0.0021,1582027440,0.17,snow,37.24,1582063500,21.08,1582121940,34.08,1582063800,16.27,1582122480,16.36,0.59,1028.3,3.91,8.05,1582012140,29,0.33,3,1582054200,10,342.5,22.08,1582035480,37.24,1582063500,17.4,1582034520,34.08,1582063800,40.15,-111.8624,0.16
US,Utah,2/19/2020,Clear throughout the day.,clear-day,1582121820,1582160940,0.89,0.0008,0.0021,1582167720,0.16,snow,36.96,1582151040,16.74,1582207440,30.2,1582152300,11.5,1582208460,14.69,0.58,1030.4,5.24,12.06,1582150080,5,0.14,3,1582141140,10,349.5,21.08,1582121940,36.96,1582151040,16.27,1582122480,30.2,1582152300,40.15,-111.8624,0.14
US,Utah,2/20/2020,Clear throughout the day.,clear-day,1582208160,1582247400,0.92,0.0011,0.0023,1582261080,0.07,snow,40.41,1582241760,20.83,1582292820,37.27,1582242300,16.75,1582294140,9.97,0.49,1034.6,3.71,6.47,1582236300,33,0.03,4,1582227780,10,327.2,16.74,1582207440,40.41,1582241760,11.5,1582208460,37.27,1582242300,40.15,-111.8624,0.22
US,Utah,2/21/2020,Clear throughout the day.,clear-day,1582294440,1582333860,0.95,0.0009,0.002,1582317720,0.04,snow,48.53,1582324020,27.3,1582380900,46.57,1582324980,27.79,1582380900,14.65,0.48,1027.7,3.39,6.7,1582322100,99,0.09,4,1582314420,10,317.3,20.83,1582292820,48.53,1582324020,16.75,1582294140,46.57,1582324980,40.15,-111.8624,0.09
US,Utah,2/22/2020,Partly cloudy throughout the day.,partly-cloudy-day,1582380780,1582420320,0.99,0.0007,0.0022,1582401600,0.07,rain,50.27,1582409160,31.02,1582466880,47.42,1582409040,28.06,1582466700,23.02,0.56,1018.9,4.27,10.5,1582416840,11,0.46,4,1582399800,10,321.7,27.3,1582380900,50.27,1582409160,27.79,1582380900,47.42,1582409040,40.15,-111.8624,
US,Utah,2/23/2020,Clear throughout the day.,clear-day,1582467060,1582506780,0.02,0.001,0.0042,1582453380,0.09,rain,52.59,1582495200,29.41,1582553820,52.09,1582495200,23.41,1582552980,23.32,0.5,1018,4.63,14.09,1582524000,310,0.27,4,1582487460,10,323.8,31.02,1582466880,52.59,1582495200,28.06,1582466700,52.09,1582495200,40.15,-111.8624,
US,Utah,2/24/2020,Clear throughout the day.,clear-day,1582553400,1582593240,0.05,0.0022,0.0285,1582534800,0.19,rain,39.99,1582581420,23.96,1582639080,34.3,1582581240,19.69,1582638420,16.52,0.46,1027.7,8.12,29.58,1582539240,321,0.23,3,1582572480,10,363.1,29.41,1582553820,40.74,1582527600,23.41,1582552980,34.3,1582581240,40.15,-111.8624,
US,Utah,2/25/2020,Clear throughout the day.,clear-day,1582639740,1582679700,0.08,0.0009,0.0019,1582617600,0.09,snow,39.83,1582667640,20.54,1582725180,34.35,1582667340,15.2,1582724640,15.99,0.54,1036.4,5.03,14.63,1582614000,331,0.08,4,1582660020,10,365.4,23.96,1582639080,39.83,1582667640,19.69,1582638420,34.35,1582667340,40.15,-111.8624,0.13
US,Utah,2/26/2020,Clear throughout the day.,clear-day,1582726020,1582766220,0.11,0.0006,0.0023,1582736340,0.03,snow,45.56,1582754640,24.99,1582811460,43.26,1582763340,22.74,1582808580,12.58,0.46,1034.4,3.33,7.28,1582740000,144,0.08,4,1582745760,10,343.6,20.54,1582725180,45.56,1582754640,15.2,1582724640,43.26,1582763340,40.15,-111.8624,0.08
US,Utah,2/27/2020,Clear throughout the day.,clear-day,1582812360,1582852680,0.14,0.0004,0.0022,1582828680,0.02,snow,52.08,1582843380,27.5,1582899900,51.76,1582842960,24.68,1582887300,16.99,0.45,1031.2,3.52,8.55,1582841040,132,0,5,1582832460,10,323.7,24.99,1582811460,52.08,1582843380,22.74,1582808580,51.76,1582842960,40.15,-111.8624,0.03
US,Utah,2/28/2020,Clear throughout the day.,clear-day,1582898640,1582939140,0.17,0.0001,0.0015,1582909260,0.02,rain,56.25,1582929240,36.06,1582974360,55.75,1582929240,32.3,1582974000,18.44,0.44,1027,3.31,7.57,1582930380,158,0.13,5,1582918740,10,316.9,27.5,1582899900,56.25,1582929240,24.68,1582887300,55.75,1582929240,40.15,-111.8624,
US,Utah,2/29/2020,Mostly cloudy throughout the day.,partly-cloudy-day,1582984980,1583025600,0.2,0.0012,0.0042,1583036820,0.05,rain,58.5,1583011020,35.21,1583073780,58,1583011020,29.73,1583073720,21.09,0.37,1013.1,6.52,19.38,1583009940,182,0.52,4,1583003700,10,298.8,36.06,1582974360,58.5,1583011020,32.3,1582974000,58,1583011020,40.15,-111.8624,
US,Utah,3/1/2020,Possible drizzle in the afternoon.,rain,1583071260,1583112060,0.23,0.0024,0.0092,1583103300,0.45,rain,38.53,1583082240,28.46,1583157660,32.27,1583081340,24.7,1583154900,28.34,0.71,1012.1,8.01,17.39,1583052300,320,0.72,3,1583091000,9.423,365.3,33.05,1583115720,47.8,1583046000,25.93,1583114340,42.95,1583046000,40.15,-111.8624,
US,Utah,3/2/2020,Partly cloudy throughout the day.,partly-cloudy-day,1583157600,1583198520,0.26,0.0011,0.0024,1583137740,0.11,rain,42.13,1583186640,25.9,1583233200,37.63,1583186400,23.48,1583227080,21.91,0.61,1021.1,5.01,9.92,1583193180,338,0.34,4,1583175840,10,350.3,28.46,1583157660,42.13,1583186640,24.7,1583154900,37.63,1583186400,40.15,-111.8624,
US,Utah,3/3/2020,Partly cloudy throughout the day.,clear-day,1583243880,1583284980,0.29,0.0008,0.002,1583272860,0.07,snow,47.86,1583273400,27.91,1583329740,44.6,1583272980,24.8,1583323200,22.51,0.59,1022,3.67,9.69,1583276400,332,0.21,4,1583264220,10,323.8,25.9,1583233200,47.86,1583273400,23.48,1583227080,44.6,1583272980,40.15,-111.8624,0.05
US,Utah,3/4/2020,Clear throughout the day.,clear-day,1583330160,1583371440,0.33,0.0005,0.0021,1583366400,0.03,rain,55.18,1583365140,31.41,1583416320,54.68,1583365140,28.87,1583415960,26.72,0.61,1022.9,3.3,8.05,1583359200,122,0.01,5,1583350800,10,323.8,27.91,1583329740,55.18,1583365140,24.8,1583323200,54.68,1583365140,40.15,-111.8624,
US,Utah,3/5/2020,Clear throughout the day.,clear-day,1583416500,1583457900,0.36,0.0006,0.0019,1583420040,0.03,rain,63.22,1583446260,38.63,1583502360,62.72,1583446260,36.29,1583501820,25.31,0.47,1024.9,3.94,8.58,1583470200,123,0.01,5,1583437320,10,319.8,31.41,1583416320,63.22,1583446260,28.87,1583415960,62.72,1583446260,40.15,-111.8624,
US,Utah,3/6/2020,Partly cloudy throughout the day.,partly-cloudy-day,1583502780,1583544360,0.4,0.0009,0.0021,1583537100,0.02,rain,66.89,1583530860,42.15,1583589120,66.39,1583530860,39.96,1583589000,22.86,0.35,1018.8,5.38,13.41,1583530560,156,0.44,4,1583521860,10,306.3,38.63,1583502360,66.89,1583530860,36.29,1583501820,66.39,1583530860,40.15,-111.8624,
US,Utah,3/7/2020,Mostly cloudy throughout the day.,partly-cloudy-day,1583589120,1583630880,0.44,0.0013,0.0041,1583636280,0.07,rain,62.62,1583610540,43.19,1583676000,62.12,1583610540,40.46,1583676000,27.15,0.37,1009.6,7.74,21.69,1583608380,184,0.6,4,1583608620,10,316.7,42.15,1583589120,62.62,1583610540,39.96,1583589000,62.12,1583610540,40.15,-111.8624,
US,Utah,3/8/2020,Mostly cloudy throughout the day.,rain,1583675400,1583717340,0.48,0.0036,0.0092,1583691600,0.28,rain,51.03,1583701200,38.25,1583748060,50.53,1583701140,35.31,1583747940,34.96,0.63,1011.7,6.33,17.93,1583660520,193,0.71,3,1583696520,10,343.6,39.98,1583730000,53.38,1583650800,40.41,1583676600,52.88,1583650800,40.15,-111.8624,
US,Utah,3/9/2020,Overcast throughout the day.,partly-cloudy-day,1583761740,1583803800,0.52,0.0008,0.0023,1583748240,0.08,rain,56.55,1583788620,35.63,1583848140,56.05,1583788620,34.01,1583845020,29.87,0.55,1017.7,5.65,15.36,1583787960,192,0.76,3,1583781840,10,374.7,38.25,1583748060,56.55,1583788620,35.31,1583747940,56.05,1583788620,40.15,-111.8624,
US,Utah,3/10/2020,Partly cloudy throughout the day.,partly-cloudy-day,1583848020,1583890260,0.55,0.0007,0.0021,1583827020,0.06,rain,56.46,1583879700,37.45,1583927640,55.96,1583879700,35.48,1583934540,30.05,0.55,1022.4,3.91,8.05,1583872260,51,0.41,4,1583870100,10,376.6,35.63,1583848140,56.46,1583879700,34.01,1583845020,55.96,1583879700,40.15,-111.8624,
US,Utah,3/11/2020,Partly cloudy throughout the day.,clear-day,1583934300,1583976720,0.59,0.0023,0.011,1583972700,0.12,rain,58.23,1583970840,37.83,1584020880,57.73,1583970840,36.06,1584020460,32.8,0.59,1017.5,3.86,12.47,1583967240,187,0.27,4,1583955540,10,367.8,37.45,1583927640,58.23,1583970840,35.48,1583934540,57.73,1583970840,40.15,-111.8624,
US,Utah,3/12/2020,Clear throughout the day.,clear-day,1584020640,1584063180,0.63,0.0007,0.002,1584014460,0.07,rain,59.52,1584052860,35.41,1584103800,59.02,1584052860,31.78,1584103140,27.35,0.49,1014.5,5.18,12.14,1584058920,20,0.07,6,1584042360,10,327.4,37.83,1584020880,59.52,1584052860,36.06,1584020460,59.02,1584052860,40.15,-111.8624,
US,Utah,3/13/2020,Possible light rain in the afternoon and evening.,rain,1584106920,1584149640,0.67,0.0095,0.0616,1584134280,0.6,rain,43.43,1584122160,39.46,1584153360,42.94,1584122160,34.25,1584147600,27.61,0.65,1007.8,5.73,15.96,1584147480,182,0.82,4,1584128460,9.324,300.1,35.41,1584103800,43.43,1584122160,29.95,1584133560,42.94,1584122160,40.15,-111.8624,
US,Utah,3/14/2020,Partly cloudy throughout the day.,partly-cloudy-day,1584193260,1584236100,0.71,0.0018,0.0047,1584219660,0.24,rain,57.12,1584229080,43.66,1584278640,56.62,1584229080,41.16,1584279780,33.91,0.58,1011.6,10.03,27.65,1584226920,183,0.52,5,1584214560,10,309.2,42.05,1584193380,57.12,1584229080,37.55,1584169500,56.62,1584229080,40.15,-111.8624,
